id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h-1	100uM-K99A-24h-1	10uM-K99A-24h-1	10uM-PCC-24h-1	No-Peptide-24h-1	0-1uM-PCC-24h-MEKi	0-1uM-PCC-24h-2	100uM-K99A-24h-MEKi	100uM-K99A-24h-2	10uM-K99A-24h-MEKi	10uM-K99A-24h-2	10uM-PCC-24h-MEKi	10uM-PCC-24h-2	No-Peptide-24h-MEKi	No-Peptide-24h-2	No-Peptide-24h	No-Peptide-24h-std	10uM-K99A-24h	10uM-K99A-24h-std	100uM-K99A-24h	100uM-K99A-24h-std	0-1uM-PCC-24h	0-1uM-PCC-24h-std	10uM-PCC-24h	10uM-PCC-24h-std	gene_name	pc1	pc2
NM_001081061	chr13	100017994	100104070	-	9880.0	1	Bdp1|AI662220|AW049390|AW456745|B130055N23Rik|G630013P12Rik|TAF3B1|TFC5|TFIIIB150|TFIIIB90|Tfnr|mKIAA1241|-|13 D1|13 52.92 cM|protein-coding	20.776	18.921	16.178	20.058	8.953	19.352	18.442	15.984000000000002	18.62	10.428	12.405	19.757	18.966	8.552	8.649	8.800999999999998	0.21496046148079315	14.2915	2.6679138854168585	18.7705	0.2128391411372754	19.609	1.6503872272893791	19.512	0.7721606050556274	Bdp1	0.0005648322931719526	-0.0009533334336143606
NM_007651	chr3	106758861	106790149	-	2792.0	1	Cd53|AI323659|Ox-44|Tspan25|-|3 F2.3|3 46.53 cM|protein-coding	460.551	473.811	470.663	523.578	263.589	498.801	471.908	368.103	473.999	264.73900000000003	329.737	517.76	510.9380000000001	207.6	195.023	229.306	48.483483558837	400.2	99.64973024549542	473.905	0.1329360750339142	466.2295	8.030611713930607	517.258	8.93782971419795	Cd53	0.013521699802866247	-0.04131258216069734
NM_183033	chr18	82910879	83005314	+	7717.0	1	Zfp516|C330029B10Rik|D230016L03|Zfp26l|Znf516|mKIAA0222|-|18 E3|18|protein-coding	1.814	3.726	3.683	1.676	10.470999999999998	1.939	3.431	5.855	3.877	15.089	11.661	2.372	1.544	18.515	17.19	13.8305	4.751050462792417	7.672000000000001	5.641297900306276	3.8015	0.10677312395918807	2.6225	1.143391665178647	1.61	0.09333809511662933	Zfp516	-0.0006068201570110811	0.0007696640436718814
NM_146169	chr6	83806059	83831741	-	3317.0	1	Paip2b|-|-|6 C3|6|protein-coding	18.787	16.007	14.439	18.19	10.287	13.291	12.688	10.226	13.561	5.91	8.55	14.468	16.092	7.026	6.437	8.362	2.7223611075682124	11.4945	4.164151834407575	14.784	1.7295831867822855	15.7375	4.312644258456754	17.141	1.4835100269294377	Paip2b	0.0004321586831760331	0.00048270656885533025
NM_026483	chr7	64376541	64392236	-	2189.0	1	Mphosph10|2810453H10Rik|5730405D16Rik|AI326008|-|7|7 C|protein-coding	93.407	83.65	57.435	87.066	23.334	50.005	48.483	32.631	45.07	15.976	18.55	51.32	51.581	11.927	10.838	17.086	8.8360063377071	37.9925	27.49584718643891	64.36	27.28017961817702	70.94500000000002	31.76606503802445	69.3235	25.09168413040469	Mphosph10	0.00284586411805385	-8.010537210544946e-05
NM_016723	chr14	101653967	101696125	+	919.0	1	Uchl3|-|-|14 E2.3|14 50.9 cM|protein-coding	22.664	25.582	17.268	22.606	10.632	15.906	11.768	12.099	14.701	10.275	5.7189999999999985	16.124000000000002	16.499000000000002	4.272	4.5710000000000015	7.6015	4.285774200771667	11.4935	8.166376215923435	20.1415	7.694028886090827	17.215999999999998	7.704635487808621	19.5525	4.31830111270623	Uchl3	0.0006381242054461627	-0.00017500324558999736
NM_175552	chr3	100138180	100162403	-	3399.0	1	Wdr3|AW546279|D030020G18Rik|-|3 F2.2|3|protein-coding	53.424	37.659	27.362	48.652	15.970999999999998	35.31	27.378	21.47	28.493	13.757	13.113	34.71	36.708	9.111	9.699	12.835	4.434973731602026	20.2375	10.075564525127117	33.076	6.481340756355905	40.401	18.417303222784835	42.68	8.445683394492104	Wdr3	0.0015423038963355232	0.004606878783281121
NM_013739	chr13	55523235	55528538	-	1539.0	1	Dok3|AI450713|Dokl|-|13 B1|13|protein-coding	5.6370000000000005	13.585	21.473000000000006	5.188	75.14699999999998	11.609000000000002	16.621	37.908	16.715999999999998	83.361	71.13	9.395	8.253	107.294	102.959	89.053	19.66605379836023	46.3015	35.1128014333804	15.1505	2.2139513318950725	11.129000000000001	7.76686088455304	6.7205	2.167282284336772	Dok3	-0.004200776000820139	0.007530930361552773
NM_008079	chr12	98202300	98259337	-	3685.0	1	Galc|2310068B06Rik|A930008M05Rik|AW212969|AW413532|Gacy|twi|twitcher|-|12 E|12 49.83 cM|protein-coding	5.254	5.631	5.4270000000000005	5.1960000000000015	10.172	6.0760000000000005	6.852	9.071	7.08	12.883	11.032	5.4129999999999985	5.846	13.68	13.399	11.7855	2.2818335828889813	8.2295	3.963333508550598	6.3555	1.024597725939309	6.053	1.1299566363360982	5.521000000000001	0.4596194077712479	Galc	-0.0003087813401197546	0.000752076305898693
NM_025298	chr7	120917744	120947432	+	4211.0	1	Polr3e|RPC5|Sin|-|7|7 F3|protein-coding	19.595	15.025	13.656	17.752	6.335	11.158	10.653	9.559	12.341	5.119	6.381	13.065	14.988	4.336	4.413	5.3740000000000006	1.3590592334405398	10.0185	5.144201833132132	13.683	1.8978746007046898	15.124	6.322948837370106	16.369999999999994	1.9544431431996407	Polr3e	0.0005435309641487313	8.867213356390429e-05
NM_015771	chr14	57689662	57746123	-	5181.0	1	Lats2|4932411G09Rik|AV277261|AW228608|-|14 C3|14|protein-coding	4.78	7.142	9.994	4.324	18.48	7.222	8.441	11.478	7.073	15.901	16.526	7.026	6.7170000000000005	18.894	19.48	18.98	0.7071067811865476	13.26	4.618821494710526	7.1075	0.0487903679018821	6.6105	2.588717925923953	5.5205	1.6921065273794085	Lats2	-0.0006961569689998208	0.00033477364215015804
NM_001033173	chr7	121642021	121707253	-	10181.0	1	Usp31|6330567E21Rik|mKIAA1203|-|7 F2|7|protein-coding	11.859000000000002	9.938	8.926	11.111	4.987	11.76	10.604	8.661	11.343	5.495	6.3260000000000005	11.518	11.502	3.972	4.262	4.6244999999999985	0.5126524163602564	7.626	1.8384776310850224	10.6405	0.9934850275670952	11.2315	0.8874190103891282	11.3065	0.2764787514439214	Usp31	0.000353456524507753	-0.0002600578808080525
NM_172579	chr12	82311349	82451784	+	7467.0	1	Sipa1l1|4931426N11Rik|AW213287|Spar|mKIAA0440|-|12 D1|12|protein-coding	9.221	12.293	16.005	9.431	28.941	11.396	13.527	14.768	14.135	18.952	20.211	11.323	10.43	21.054	23.319000000000006	26.130000000000006	3.9753543238307296	18.108	2.9740911216706265	13.214	1.3024906909456435	11.374	3.044801799789268	9.9305	0.7063996744053567	Sipa1l1	-0.0007994732337150854	0.0008293105786280749
NM_023172	chr15	58933810	58939489	+	645.0	1	Ndufb9|1190008J14Rik|-|15|15 D2|protein-coding	122.8	138.155	112.869	121.891	62.119	63.944	58.979	60.118	63.158	26.049	36.358	68.523	72.347	34.006	38.16	50.1395	16.94157137044848	74.6135	54.10144693536393	100.6565	53.030887268647525	90.8895	45.128261882106656	97.119	35.032898367106306	Ndufb9	0.0024416422507004894	-0.007058047469333683
NM_148952	chr8	105297663	105305370	+	1981.0	1	E2f4|2010111M04Rik|AI427446|-|8 D3|8|protein-coding	84.725	71.107	60.43	88.93	37.815	71.829	65.964	51.511	68.459	32.447	35.51300000000001	75.939	76.4	28.435	32.883	35.34900000000001	3.487450644811977	47.971500000000006	17.618979666825187	69.783	1.8724187565818509	75.3445	13.266030321840805	82.665	8.860047968267414	E2f4	0.0023954373000981168	0.005632792022200419
NM_011885	chr7	28739641	28741781	-	679.0	1	Mrps12|AI327385|Rpms12|rps12|-|7 A3|7|protein-coding	66.96600000000001	65.008	48.489	65.982	30.989	32.806	25.069000000000006	22.491	25.538	8.057	16.575	30.809	37.493	11.379	12.156	21.5725	13.316942010086253	32.532	22.56660581478748	45.273	27.909504653433032	46.01750000000001	29.62565281137277	51.7375	20.144765089223586	Mrps12	0.0014877877192715908	0.0009739686617166391
NM_001171007	chr6	54923942	54971661	-	4057.0	1	Nod1|C230079P11|Card4|F830007N14Rik|Nlrc1|-|6 B3|6|protein-coding	2.613	3.4810000000000003	7.843	2.262	11.087	4.8610000000000015	4.404	6.6960000000000015	5.346	10.626	12.172	5.182	3.572	9.83	8.601	9.844	1.7578674580297444	10.0075	3.061065255756562	4.4135	1.318754146912913	3.5085	1.2664282451051068	2.917	0.9263098833543804	Nod1	-0.00039520232289221436	-0.0021661018479894453
NM_001110809	chr3	88043106	88055994	+	1626.0	1	Gpatch4|2610029K21Rik|Gpatc4|-|3 F1|3|protein-coding	82.42399999999998	59.46100000000001	40.094	70.616	9.698	32.714	28.254	20.169	26.518	4.4060000000000015	7.074	34.592	41.258	2.721	3.678	6.6880000000000015	4.256782822743015	23.584	23.348665914779808	42.98950000000001	23.29421869262843	55.339	38.30397433687528	55.937	20.75924088207467	Gpatch4	0.002572761413799492	0.003910749759870518
NM_172757	chr8	88137885	88171943	+	3120.0	1	Heatr3|C030036P15Rik|-|8 C3|8|protein-coding	28.328000000000007	24.629	15.219	32.309	5.303	21.809	21.703000000000007	14.797	19.295	6.011	9.089	23.944000000000006	25.035	3.954	5.734	5.5185	0.3047630226914248	12.154000000000002	4.334564568673538	21.962000000000003	3.771707570849028	25.015500000000007	4.684582425360877	28.672	5.143494726350962	Heatr3	0.0011583201119598984	0.0025414511541650585
NM_001164602	chr15	97244074	97247287	-	2835.0	1	Amigo2|AI415330|AMIGO-2|AW208913|Ali1|-|15 F1|15|protein-coding	15.418	24.6	32.936	23.462	9.683	14.405	16.487000000000002	16.954	16.305	9.074	12.084	18.049	17.881	3.077	4.062	6.8725000000000005	3.974647217049582	22.51	14.744590601301882	20.4525	5.865450749942415	15.9525	0.7558971490884405	20.6715	3.9463629458020932	Amigo2	0.0005192540485545821	-0.007908599947724481
NM_007839	chr5	52150203	52190546	-	3026.0	1	Dhx15|DBP1|DEAH9|Ddx15|HRH2|mDEAH9|-|5 C1|5|protein-coding	162.64600000000004	157.33	128.428	161.201	74.081	136.336	126.584	102.747	127.028	58.947	77.203	134.113	129.506	46.95	56.92100000000001	65.501	12.13395236516115	102.8155	36.22154486628095	142.179	21.426749683514668	144.615	25.49968474314927	145.3535	22.41174942970768	Dhx15	0.004270699778674456	-0.005406746094710035
NM_178394	chr5	37050857	37125298	+	2367.0	1	Jakmip1|5830437M04Rik|C330021K24Rik|Gababrbp|Marlin-1|-|5 B3|5|protein-coding	4.232	5.899	11.577	3.557	25.664	3.774	4.271	7.372999999999998	5.358	6.19	9.321	3.141	3.286	14.215	10.44	18.052	10.764993636784002	10.449000000000002	1.5952328983568438	5.6285	0.3825447686219233	4.2515	0.027577164466117292	3.4215	0.19162593770155767	Jakmip1	-0.0007358031314539055	0.0011529065142458232
NM_001166456	chr15	96571418	96642343	-	7041.0	1	Slc38a1|AA408026|AA409865|AL022800|AU015942|NAT2|-|15 F1|15|protein-coding	47.152	40.365	34.672	50.293	26.052	47.174	43.089	35.762	44.433	23.4	29.63	50.683	51.144	19.124	21.557	23.8045	3.178444981433547	32.151	3.565232390742616	42.398999999999994	2.876510385866877	45.1205	2.8729748519608838	50.7185	0.6017478707901271	Slc38a1	0.001304880525708289	0.002507905346220242
NM_009025	chr8	13567218	13677587	-	4092.0	1	Rasa3|AI326412|C86362|E130011G04|GAPIII|scat|-|8 A1.1|8 6.29 cM|protein-coding	17.369	30.192	65.047	12.873	84.485	27.005	37.898	64.80199999999999	38.05	82.58200000000002	76.064	19.848	19.471	96.573	84.777	84.631	0.20647518010791133	70.5555	7.790195408332175	34.120999999999995	5.556445086563915	27.6335	14.516195110978632	16.172	4.665490542268839	Rasa3	-0.003522285783935966	-0.01076790678494985
NM_013608	chr10	128035346	128048637	+	1108.0	1	Naca|AL022831|AL024382|Gm1878|mKIAA0363|skNAC|-|10|10 D2-D3|protein-coding	78.71	73.375	64.782	75.913	29.723000000000006	55.966	44.688	42.555	47.511	22.922	27.922	59.18600000000001	56.507	16.871	19.805	24.764000000000006	7.013085055808162	46.352	26.063955954536148	60.443000000000005	18.288609788608877	61.699	24.05718690952873	66.21	13.722114195706133	Naca	0.002050411458374583	-0.00367392945146939
NM_145226	chr5	120753098	120777659	-	4700.0	1	Oas3|Oasl10|-|5 F|5 60.64 cM|protein-coding	6.545	6.924	5.839	4.413	14.366	8.084	8.443999999999999	8.52	8.183	12.166	10.591	8.062000000000001	5.714	15.207	16.836	15.601	1.746553749530776	8.215	3.360171424198469	7.5535	0.890247437513864	7.494499999999999	1.3427957774732535	5.0635	0.9199459223237012	Oas3	-0.0004549606351480792	0.0021115775294859858
NM_025463	chr19	8888883	8890759	+	648.0	1	1810009A15Rik|-|-|19 A|19|protein-coding	72.304	58.805	53.649	74.937	33.908	40.37300000000001	42.959	37.468	39.78	20.301	22.418000000000006	42.094	47.058	25.098000000000006	18.915	26.4115	10.601651970329911	38.0335	22.08365188323707	49.2925	13.452706512074025	57.6315	20.750048493919216	60.9975	19.713429952699734	1810009A15Rik	0.0017201703780177853	0.0033052287777951828
NM_010444	chr15	101266846	101274794	+	2467.0	1	Nr4a1|GFRP1|Gfrp|Hbr-1|Hbr1|Hmr|N10|NGFI-B|NGFIB|NP10|TIS1|TR3|nur77|-|15|15 F|protein-coding	341.7519999999999	355.147	196.837	261.26	94.786	216.536	218.072	186.704	217.519	47.806	63.62600000000001	233.897	253.381	15.988	23.019	58.9025	50.74693236541496	130.2315	94.19440142864114	286.333	97.31769208114237	279.91200000000003	87.45496669715216	257.3205	5.571294328967505	Nr4a1	0.011891510101918705	-0.006018181023439267
NM_001005866	chr5	122870675	122988533	-	4980.0	1	Kdm2b|Cxxc2|E430001G17|Fbl10|Fbxl10|Jhdm1b|PCCX2|mKIAA3014|-|5 F|5|protein-coding	52.418	71.598	71.229	52.324	23.4	33.582	37.004	43.948	35.755	20.439	27.955	36.272	40.379	11.987	16.217	19.8085	5.079148009262962	49.592	30.599338849066672	53.6765	25.34482835806941	44.711000000000006	10.899343925209438	46.3515	8.446390501273264	Kdm2b	0.001246921573883157	-0.01630796140054479
NM_019771	chr2	143915331	143943324	+	1894.0	1	Dstn|2610043P17Rik|ADF|AU042046|Dsn|corn1|sid23p|RP23-77A2.1|2 H1|2 70.89 cM|protein-coding	17.038	28.054	29.217	17.320999999999998	69.333	20.643	26.987	39.2	21.946	66.568	67.143	19.491	13.205	80.768	75.441	72.387	4.319008219487639	48.18	26.817731783281	25.0	4.319008219487428	22.0125	7.035005366024959	15.262999999999998	2.9104515113638407	Dstn	-0.0028752327840176712	0.0007843547574835374
NM_001287058	chr17	46016994	46032377	-	3318.0	1	Vegfa|Vegf|Vpf|-|17 C|17 22.79 cM|protein-coding	35.454	32.123000000000005	29.189	28.954	11.328	24.721	24.39	24.879	26.505	15.505999999999998	14.614	22.237	22.664	12.038	11.261	11.2945	0.04737615433938367	21.9015	10.306081335793936	29.314	3.9725258967060295	29.921999999999997	7.823429427047963	25.809	4.447701653663361	Vegfa	0.0008531243834403462	-0.0042841497811904935
NM_021899	chr6	122820184	122845366	+	5000.0	1	Foxj2|Fhx|-|6 F2|6|protein-coding	6.085	8.623	12.041	6.149	15.189	10.789	11.539	15.215	12.195	16.828	18.88	10.07	10.15	18.369	19.008	17.0985	2.70044079735141	15.4605	4.8359032765348	10.409	2.525785422398354	8.812000000000003	3.8565603845914316	8.1495	2.82913423152738	Foxj2	-0.0004801117242156093	-0.001616733774408924
NM_001199271	chr10	77032739	77050432	+	2246.0	1	Slc19a1|AI323572|RFC|RFC-1|RFC1|-|10 C1|10 39.72 cM|protein-coding	58.029	31.087	19.029	45.718	10.082	30.786	25.354	14.445	26.434	6.843	7.726	31.298	39.311	2.747	3.0810000000000004	6.5815	4.950454575087021	13.3775	7.9924279477515485	28.7605	3.2901678528609946	41.6915	23.104714075270433	42.5145	4.530433147062237	Slc19a1	0.00189424648172787	0.00782982596082795
NM_153796	chr19	45006558	45012762	+	3481.0	1	Peo1|D19Ertd626e|PEO|Twinl|-|19 C3|19 38.19 cM|protein-coding	17.457	12.986	10.786	13.836	5.183	11.632	10.131	8.127	10.231	2.862	4.615	9.883	12.039	2.918	2.002	3.5925	2.2493066709544074	7.7005	4.363555946702185	11.6085	1.948079182168949	13.794	5.180264278972643	12.9375	1.2706708857922198	Peo1	0.0005079850043055628	-8.541036945954812e-05
NM_021498	chr4	62523801	62525014	-	593.0	1	Pole3|1810034K18Rik|YBL1|RP24-189G18.8|4|4 C1|protein-coding	57.879	46.56399999999999	33.657	51.118	19.093	22.89	17.762	18.276	18.593	7.358	8.946	23.086	25.475	3.888	6.501	12.797	8.903888588701006	21.3015	17.47331566990077	32.5785	19.778483776568912	37.8205	28.36700274086073	38.2965	18.13233918996664	Pole3	0.001346206120970775	0.0019046296797713329
NM_009655	chr16	52248996	52452997	-	4941.0	1	Alcam|AI853494|BEN|CD166|DM-GRASP|MuSC|SC1|-|16 B5|16|protein-coding	8.753	4.974	3.899	11.802	10.809	11.858	12.4	15.24	11.796	18.927	17.479	13.615	10.463	20.644	25.737	18.273	10.555690029552776	10.689	9.602510088513313	8.385	4.8238824612546285	10.5765	2.5788184309873508	11.1325	0.9468159800087814	Alcam	-0.00037097786096339355	0.0041926000895728425
NM_145139	chr15	79075223	79094400	+	1878.0	1	Eif3l|0610011H21Rik|D15N1e|Eif3eip|Eif3ip|Eif3s6ip|HSP-66Y|PAF67|-|15 E1|15 37.7 cM|protein-coding	132.284	105.002	85.109	123.666	52.663	93.931	79.497	62.805	82.164	40.78	44.563	97.877	105.319	28.534	35.186	43.9245	12.358105214797284	64.836	28.670351549989746	93.583	16.14890466873853	105.8905	37.32604565849422	114.4925	12.97328811442933	Eif3l	0.0035607007765628314	0.0076776250410477845
NM_008353	chr8	70808449	70821423	+	2854.0	1	Il12rb1|CD212|IL-12R[b]|-|8 B3.3|8 34.21 cM|protein-coding	26.431	11.251	6.0760000000000005	41.637	3.967	19.614	16.081	6.165	17.647000000000006	2.442	3.301	27.056	35.484	3.406	2.909	3.438	0.7481189744953711	4.6885	1.9622213177926695	14.449000000000002	4.5226549724691525	21.256	7.31855518528075	38.56050000000001	4.350828024640757	Il12rb1	0.0014815450397255559	0.012488383209907897
NM_001159375	chr11	69666936	69672423	-	1856.0	1	Eif4a1|BM-010|Ddx2a|Eif4|RP23-422L16.20-002|11 B3|11 42.86 cM|protein-coding	75.529	67.82	50.463	82.169	24.958	56.726000000000006	54.547	39.244	55.89	20.105	24.148000000000003	60.804	70.211	14.604	17.309	21.1335	5.408659769295896	37.3055	18.607514946923988	61.855	8.435783899555501	65.038	14.83651448285619	76.19	8.455582889428811	Eif4a1	0.0027252498374299035	0.005052080812076951
NM_010069	chr7	126847553	126852705	+	2525.0	1	Doc2a|-|-|7|7 F4|protein-coding	12.946	11.498	9.395	13.636	6.4289999999999985	7.604	8.66	7.023	7.175	4.023	5.085	9.3	9.44	3.677	3.699	5.064	1.930401512639271	7.24	3.0476302269140194	9.3365	3.0568226150694504	10.802999999999999	3.0306596641655386	11.538	2.967020053858741	Doc2a	0.00031990013428090565	0.0006095394186220133
NM_010579	chr2	155819837	155826925	-	1487.0	1	Eif6|1110004P11|AA408895|CAB|Itgb4bp|eIF-6|imc-415|p27(BBP)|p27BBP|RP23-388H13.5|2 H1|2|protein-coding	141.421	114.307	86.969	144.667	41.095	66.512	61.6	52.24800000000001	65.86	22.248	26.073	73.375	96.137	17.432000000000002	22.901	31.998	12.865100776908053	56.521	43.059974547135994	90.0835	34.25720222814468	101.5105	56.441970381091444	120.402	34.31589209098317	Eif6	0.004279357490126622	0.01100946950395851
NM_025564	chr6	131284389	131293244	-	759.0	1	Magohb|2010012C16Rik|Mago|Magoh|Magoh-rs1|-|6 C7|6|protein-coding	23.687	22.556	11.37	35.416	7.356	13.375	11.461	6.119	10.298	5.234	3.397	15.335	14.375	0.0	3.256	5.306	2.8991378028648453	7.3835	5.637762366400343	16.427	8.667714923784699	17.573999999999998	8.645087506786735	24.8955	14.878233782946145	Magohb	0.0009168880320058035	0.004899660439048727
NM_021463	chrX	140456603	140476140	+	1966.0	1	Prps1|2310010D17Rik|C76571|C76678|PRS-I|Prps-1|RP23-137E3.3|X F1-F2|X 61.35 cM|protein-coding	94.069	70.46600000000002	55.628	87.459	20.748	74.118	62.665	34.901	52.815	15.37	23.175	73.31	69.014	9.001	9.88	15.314	7.684836497935402	39.4015	22.94773636984704	61.6405	12.481141794723769	78.367	22.2059813563823	78.2365	13.042584578985768	Prps1	0.003265189492866923	0.0033765194021217345
NM_145827	chr11	59542686	59566956	+	4009.0	1	Nlrp3|AGTAVPRL|AII/AVP|Cias1|FCAS|FCU|MWS|Mmig1|NALP3|Pypaf1|RP23-210M6.4|11 B1.3|11|protein-coding	1.505	2.617	2.55	1.136	8.589	3.3710000000000004	4.305	6.723	4.622	10.023	10.833	1.957	1.759	13.18	14.424	11.5065	4.125968068223506	6.6915	5.856965468568173	3.6195	1.4177490962790271	2.905	1.9798989873223325	1.4475	0.4405275246792197	Nlrp3	-0.00048673742873015224	0.0004254999880337505
NM_001172062	chr18	65983687	66002635	-	1727.0	1	Lman1|2610020P13Rik|AI326273|AU043785|C730041J05|ERGIC53|F5F8D|MCFD1|MR60|P58|gp58|-|18 E1|18|protein-coding	27.348000000000006	21.813	15.986	29.331	10.537	19.112	17.154	12.429	16.035	8.145	6.574	20.456	20.67	8.226	8.385	9.461	1.5216937931134398	11.28	6.655289024527785	18.924	4.085662981695883	22.250999999999998	7.208246527415653	25.0005	6.124251831856671	Lman1	0.000790059464673749	0.003932005465764086
NM_009977	chr2	150570415	150578944	+	980.0	1	Cst7|Cmap|RP23-156P22.1|2|2 G1-G3|protein-coding	20.954	10.184	8.347000000000001	19.282	12.556	20.658	17.178	9.12	20.546	7.508999999999999	7.386	23.439	18.67	6.931	6.859	9.7075	4.028387332419764	7.8665	0.6795296167202803	15.364999999999998	7.327040466655009	19.066000000000006	2.6700352057603864	18.976	0.4327493500863068	Cst7	0.0005474544659112646	0.0045632096337515065
NM_011358	chr11	116849897	116853094	-	1898.0	1	Srsf2|D11Wsu175e|MRF-1|Pr264|SC35|Sfrs10|Sfrs2|RP23-468A19.7|11 E2|11 81.49 cM|protein-coding	233.319	191.829	163.08	261.516	127.832	163.204	155.313	123.692	156.841	81.078	93.28	185.506	194.563	82.699	77.729	102.7805	35.42817105778959	128.18	49.35605332682098	174.335	24.740252060154862	194.31599999999997	55.15857157323782	228.0395	47.342920320783	Srsf2	0.005928269180556463	0.0242599283036755
NM_009471	chr16	33955012	33967003	-	3211.0	1	Umps|1700095D23Rik|AA408257|AL033308|BB164745|-|16 B3|16|protein-coding	78.569	54.078	36.607	62.381	12.639	40.448	33.389	22.114	33.626999999999995	6.348	11.271	38.243	42.848	4.813	5.249	8.943999999999999	5.225519112968586	23.939	17.915257408142367	43.8525	14.461040782046096	55.979	31.947084374008234	52.6145	13.811916756916823	Umps	0.0023904064830219704	0.0031451536196549024
NM_001109745	chr6	87842615	87851106	-	2150.0	1	Cnbp|AA408710|Cnbp1|Znf9|-|6|6 D1-D2|protein-coding	522.094	491.687	377.05300000000005	452.989	163.611	295.462	286.443	237.733	286.883	101.199	131.764	285.578	319.626	82.62799999999999	80.96300000000002	122.287	58.44096125150575	254.40850000000003	173.44551525046703	389.285	144.81829721412961	404.2685	166.63042009339102	386.3075	94.30188165938135	Cnbp	0.014550479622251332	-0.025374933491963493
NM_172900	chr7	43408280	43418349	+	2470.0	1	Siglecg|9830164H23|A630096C01Rik|Siglec-G|Siglec10|mSiglec-G|-|7 B4|7|protein-coding	2.24	3.354	3.279	2.955	8.896	9.934	8.757	10.399	8.508	11.68	7.8679999999999986	8.738999999999999	7.09	14.102	20.61	14.753	8.283048834819216	5.573499999999999	3.244913018865069	5.930999999999999	3.6444283502354664	5.4985	4.608214892992731	5.0225	2.9238865402063734	Siglecg	-0.00043634032326293835	0.0037713835611725846
