id	id	chr	start	end	strand	Length	Copies	Annotation/Divergence	../../rep1/tag-dirs/0-1uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/100uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/No-Peptide-24h-KAA-15-01-22 reads	0-1uM-PCC-24h-0-5uM-MEKi	0-1uM-PCC-24h	100uM-K99A-24h-0-5uM-MEKi	100uM-K99A-24h	10uM-K99A-24h-0-5uM-MEKi	10uM-K99A-24h	10uM-PCC-24h-0-5uM-MEKi	10uM-PCC-24h	No-Peptide-24h-0-5uM-MEKi	No-Peptide-24h	gene_name	pc1	pc2
NM_001005421	NM_001005421	chr9	45079183	45108531	+	2445.0	1	Amica1|AMICA|Crea7|Gm638|-|9 A5.2|9|protein-coding	7.233	8.47	7.042000000000001	7.522	15.013	5.48	8.962	12.347999999999999	7.6	20.509	16.952	5.725	5.584	29.639	25.631999999999998	Amica1	-0.0007762172592925242	0.002773762052202891
NM_011610	NM_011610	chr4	145212368	145246870	-	4901.0	1	Tnfrsf1b|CD120b|TNF-R-II|TNF-R2|TNF-R75|TNF-alphaR2|TNFBR|TNFR80|TNFRII|TNFalpha-R2|Tnfr-1|Tnfr2|p75|RP23-157J11.1|4 E1|4 78.17 cM|protein-coding	28.910999999999998	33.650999999999996	33.43	25.491999999999997	52.153	35.946	36.066	40.005	36.427	49.165	41.739	33.969	30.619	53.551	65.61	Tnfrsf1b	-0.001168288239483358	0.010336042319317458
NM_009437	NM_009437	chr15	78399556	78405859	-	1092.0	1	Tst|Rhodanese|-|15 E1|15 37.47 cM|protein-coding	2.072	2.9619999999999997	3.109	1.224	13.588	2.603	2.67	10.827	3.128	12.882	12.258	1.8780000000000001	1.588	22.881999999999998	19.19	Tst	-0.0007223461541002006	0.0023234649224595887
NM_008175	NM_008175	chr11	102430322	102436809	+	2318.0	1	Grn|Pgrn|epithelin|RP23-226P4.4|11 D|11 66.29 cM|protein-coding	14.753	22.565	29.783	11.55	97.77799999999999	30.38	36.94	68.917	37.471	103.416	100.762	28.092	22.206999999999997	147.042	143.43200000000002	Grn	-0.004908645143223128	0.010872718636223631
NM_146191	NM_146191	chr7	66258747	66388341	-	7418.0	1	Lrrk1|AW319595|C230002E15Rik|D130026O16Rik|mKIAA1790|-|7 C|7|protein-coding	4.74	4.9030000000000005	2.63	5.109	8.085	6.4670000000000005	6.827000000000001	8.187000000000001	7.166	8.296	5.955	7.071000000000001	5.318	9.887	15.470999999999998	Lrrk1	-0.00028983951152489987	0.004687763116436345
NM_177204	NM_177204	chr6	29917013	29959680	+	5346.0	1	Strip2|D330017J20Rik|Fam40b|-|6 A3.3|6|protein-coding	1.85	3.409	2.134	1.264	6.5760000000000005	3.266	3.554	9.149	3.582	11.183	6.946000000000001	2.388	1.507	12.995999999999999	21.18	Strip2	-0.0006714816523038162	0.006666280726652841
NM_175482	NM_175482	chr9	48985385	49042517	+	4194.0	1	Usp28|9830148O20Rik|AU022237|mKIAA1515|-|9 A5.3|9|protein-coding	5.656000000000001	6.819	9.762	5.04	16.74	6.667000000000001	7.456	9.413	6.652	12.127	13.878	6.308	5.99	13.565	13.187000000000001	Usp28	-0.0003465300729714276	-0.0015342720452125862
NM_028274	NM_028274	chr8	111056339	111057664	+	1323.0	1	Exosc6|2610510N21Rik|C76919|Mtr3|-|8 E1|8|protein-coding	71.905	51.582	42.538000000000004	61.391000000000005	27.901	28.149	25.342	18.192	24.844	7.3839999999999995	11.28	27.865	41.276	6.876	7.995	Exosc6	0.0011792348440702702	0.0060911579236068445
NM_033561	NM_033561	chr5	134619876	134639328	-	2400.0	1	Eif4h|AU018978|D5Ertd355e|E430026L18Rik|Ef4h|Wbscr1|Wscr1|mKIAA0038|-|5 G2|5 74.71 cM|protein-coding	202.642	195.523	162.489	193.643	99.28399999999999	135.763	130.037	115.795	133.547	65.476	77.529	138.779	160.884	54.833999999999996	67.464	Eif4h	0.0037342908557198833	0.011816785754600139
NM_025394	NM_025394	chr5	23838944	23844145	-	1104.0	1	Tomm7|1110020J08Rik|AW047273|Tom7|-|5 A3|5|protein-coding	54.207	44.126999999999995	37.083	53.475	27.441999999999997	26.796999999999997	23.256	17.402	21.146	9.969	14.82	25.636	32.284	10.216000000000001	12.982999999999999	Tomm7	0.0006660593871994321	0.003751374335959544
NM_177296	NM_177296	chr6	29540827	29609607	-	3946.0	1	Tnpo3|5730544L10Rik|C430013M08Rik|C81142|D6Ertd313e|Trn-SR|mKIAA4133|-|6 A3|6 12.36 cM|protein-coding	48.323	41.606	37.551	46.961999999999996	18.5	43.36600000000001	40.063	32.958	42.383	18.913	23.935	42.216	43.658	15.838	19.125999999999998	Tnpo3	0.0010806698419927058	0.00017353913907310062
NM_177362	NM_177362	chr7	127244526	127254801	+	1225.0	1	Zfp771|G630024C07Rik|Znf771|-|7 F3|7|protein-coding	20.012999999999998	18.129	13.088	17.844	16.122	10.134	9.366	7.181	9.972000000000001	6.007000000000001	5.99	9.208	13.2	4.832	5.568	Zfp771	0.0002815200090852589	0.0015734322195569603
NM_011592	NM_011592	chr8	4259731	4275905	-	1767.0	1	Timm44|0710005E20Rik|D8Ertd118e|Mimt44|Tim44|-|8 A1.1|8 1.99 cM|protein-coding	56.968	50.184	40.736999999999995	51.833999999999996	21.563000000000002	34.536	29.432	23.458000000000002	30.29	11.940999999999999	18.041	34.994	36.953	10.790999999999999	14.460999999999999	Timm44	0.0008753322787978121	0.0021126120770720647
NM_175092	NM_175092	chr5	123118180	123132629	-	2136.0	1	Rhof|AI845056|AV026554|Arhf|Ifld1|Rif|-|5 F|5 62.77 cM|protein-coding	75.94800000000001	64.839	73.086	65.681	30.69	51.49	50.435	51.133	52.82899999999999	31.037	32.495	48.824	57.445	19.137	20.500999999999998	Rhof	0.0014817085613089618	-0.002241284288603532
NM_027372	NM_027372	chr17	56997339	56999336	+	756.0	1	Alkbh7|2310045B01Rik|2510008E23Rik|Abh7|Spata11|-|17|17 E1.1|protein-coding	13.914000000000001	17.01	16.176	14.575999999999999	10.463	9.361	9.454	9.216000000000001	6.367999999999999	6.03	6.23	10.241	10.360999999999999	2.061	4.6419999999999995	Alkbh7	0.00019205090485485522	0.0002263672119027139
NM_008519	NM_008519	chr14	55765962	55768492	+	1388.0	1	Ltb4r1|BLT1|BLTR|Ltb4r|mBLTR|-|14 C3|14 28.19 cM|protein-coding	4.68	10.770999999999999	11.227	2.785	37.061	5.099	6.877000000000001	11.509	7.5329999999999995	25.758000000000003	23.289	3.2510000000000003	3.023	29.854	28.843000000000004	Ltb4r1	-0.001084224555231328	-0.00028334681306255914
NM_013585	NM_013585	chr17	34182099	34187330	-	798.0	1	Psmb9|Lmp-2|Lmp2|-|17 B1|17 17.98 cM|protein-coding	147.308	119.18	91.69	172.72799999999998	119.595	86.57600000000001	82.083	60.056000000000004	78.681	42.43600000000001	39.576	113.212	122.56	47.631	59.766999999999996	Psmb9	0.0023995318651656673	0.03218480617533559
NM_025942	NM_025942	chr2	73092801	73214447	-	2163.0	1	Ola1|2510025G09Rik|2810405J23Rik|2810409H07Rik|Gtpbp9|PTD004|RP23-275P21.1|2 C3|2|protein-coding	34.08	27.83	25.905	39.053000000000004	14.054	25.504	23.0	16.333	18.977	9.002	11.644	25.388	24.419	9.218	9.071	Ola1	0.0006319050379991053	0.0008617690958785325
NM_001252547	NM_001252547	chr2	32727689	32755007	+	2606.0	1	Sh2d3c|Chat|Nsp3|Shep1|RP23-17P12.7|2 B|2|protein-coding	8.089	11.700999999999999	17.562	5.795	44.28	15.359000000000002	20.119	38.428000000000004	19.128	78.468	63.29600000000001	11.628	11.142999999999999	100.49700000000001	75.388	Sh2d3c	-0.0027819035650540175	-0.0013157499817736925
NM_009274	NM_009274	chr5	23503356	23616571	-	6419.0	1	Srpk2|AW226533|AW492537|AW547358|Wbp6|mSRPK2|-|5 A3|5 10.36 cM|protein-coding	5.301	8.788	13.036	5.797000000000001	17.59	11.277999999999999	13.567	18.352999999999998	12.652000000000001	35.458	31.266	10.783	8.289	43.091	33.971	Srpk2	-0.0011130929803340932	-0.0023522485550610123
NM_198095	NM_198095	chr8	71534262	71537437	-	759.0	1	Bst2|2310015I10Rik|Bst-2|C87040|CD317|DAMP-1|GREG|-|8 B3.3|8|protein-coding	53.833999999999996	45.215	33.463	71.118	36.85	33.398	35.004	28.372	33.076	10.296	12.934000000000001	45.93600000000001	54.625	16.090999999999998	20.121	Bst2	0.0013158734490687043	0.014358307606735735
NM_134134	NM_134134	chr18	61131277	61177050	-	5080.0	1	Hmgxb3|2510002C16Rik|A630042L21Rik|AI413166|mKIAA0194|-|18 E1|18|protein-coding	20.921	19.18	14.822000000000001	19.438	11.866	16.602999999999998	15.421	12.550999999999998	15.172	8.346	10.423	17.077	18.757	6.452000000000001	8.425	Hmgxb3	0.00038999466016915703	0.0007873053604780286
NM_009427	NM_009427	chr11	94211454	94215492	+	2281.0	1	Tob1|Tob|Trob|RP23-244C22.1|11|11 C|protein-coding	10.527000000000001	11.154000000000002	15.886	7.524	40.163000000000004	9.333	11.915	16.136	11.595999999999998	28.151	31.320999999999998	10.879000000000001	9.222999999999999	42.615	34.668	Tob1	-0.0011506608127584202	-0.0012220807426689064
NM_016774	NM_016774	chr10	128083307	128090388	+	1867.0	1	Atp5b|-|-|10 D3|10|protein-coding	848.707	820.37	620.016	850.444	284.638	535.151	491.783	400.194	496.108	191.847	220.356	551.012	625.536	127.02600000000001	167.729	Atp5b	0.018531428984457157	0.05228688790093601
NM_021343	NM_021343	chr3	37420280	37579095	+	2889.0	1	Spata5|2510048F20Rik|C78064|Spaf|DN-25M4.2|3 B|3|protein-coding	31.565	22.802	12.655999999999999	27.864	6.478	17.408	14.535	10.207	15.892000000000001	4.553	4.6160000000000005	20.853	19.250999999999998	3.0410000000000004	3.4730000000000003	Spata5	0.0006646702569274139	0.002116053609974529
NM_001142950	NM_001142950	chr18	64499647	64516557	-	2633.0	1	Nars|3010001M15Rik|AA960128|ASNRS|C78150|-|18 E1|18|protein-coding	310.529	317.415	241.155	291.869	71.59	171.688	159.58700000000002	139.19799999999998	168.734	55.898	68.691	177.537	188.361	28.848000000000003	33.225	Nars	0.006502980563679697	0.00028096017540972675
NM_011091	NM_011091	chr7	3838126	3898092	-	2116.0	1	Pira4|6M7|-|7 A1|7|protein-coding	0.852	2.2	2.667	0.632	7.574	2.166	4.156000000000001	8.812999999999999	4.526	15.081	14.293	2.665	1.587	15.431	16.934	Pira4	-0.0006494486262063143	-0.0006807199986343848
NM_001163722	NM_001163722	chr4	154020470	154026044	-	3362.0	1	Smim1|0610011H04Rik|1190007F08Rik|2700009I11Rik|-|4 E2|4|protein-coding	14.397	15.042	12.956	14.368	8.15	12.112	9.972000000000001	9.754	10.469000000000001	6.237	7.801	10.797	12.116	3.6510000000000002	5.233	Smim1	0.000248069671216466	-0.0003959420947682065
NM_001130459	NM_001130459	chr11	3917078	3931961	-	2017.0	1	Tcn2|AW208754|Tcn-2|RP23-453E10.1|11 A1|11 2.76 cM|protein-coding	7.916	12.614	22.244	4.604	54.724	13.172	18.954	38.624	18.375	57.988	57.051	10.804	9.126	68.181	72.702	Tcn2	-0.002653925301613808	0.000783443277836135
NM_010821	NM_010821	chr19	12460779	12465285	+	4332.0	1	Mpeg1|MPS1|Mpg-1|-|19 A|19|protein-coding	20.227999999999998	32.326	35.319	19.975	130.012	89.86399999999999	109.22	222.75400000000002	109.463	392.469	291.075	78.42399999999999	40.22	464.745	431.467	Mpeg1	-0.01523657700305982	0.030718081590744958
NM_201230	NM_201230	chr17	8165518	8196470	+	3080.0	1	Fgfr1op|4930553O10Rik|FOP|-|17 A1|17|protein-coding	17.389	13.152999999999999	10.504000000000001	14.311	5.287000000000001	13.165	11.099	8.02	12.453	7.443	5.859	13.884	13.388	6.494	6.563	Fgfr1op	0.00031342677473981414	0.0016747642501599685
NM_007641	NM_007641	chr19	11250603	11266151	-	2048.0	1	Ms4a1|AA960661|Cd20|Ly-44|Ms4a2|-|19 B|19 8.19 cM|protein-coding	5.934	9.862	6.83	5.857	22.694000000000003	19.26	17.289	25.256	15.797	18.666	16.559	22.958000000000002	10.955	20.172	34.22	Ms4a1	-0.0006943990413651103	0.007471891840238724
NM_009896	NM_009896	chr16	10783809	10785536	-	1215.0	1	Socs1|Cish1|Cish7|JAB|SOCS-1|SSI-1|-|16 A1|16 5.81 cM|protein-coding	165.59599999999998	207.947	115.292	142.023	84.37899999999999	142.465	140.44799999999998	119.781	137.52100000000002	31.249000000000002	42.479	161.372	165.55200000000002	29.438000000000002	38.278	Socs1	0.0056130822734992035	0.018353201038588236
NM_172726	NM_172726	chr5	143301072	143315360	-	2335.0	1	E130309D02Rik|A630028N22|-|5 G2|5|protein-coding	31.319000000000003	26.910999999999998	25.398000000000003	28.997	23.514	19.949	19.333	18.264	19.774	13.192	12.485	23.011999999999997	26.31	10.274000000000001	9.906	E130309D02Rik	0.0005963964787913816	0.0020252904864680988
NM_001077509	NM_001077509	chr4	150927999	150946102	+	2105.0	1	Tnfrsf9|4-1BB|A930040I11Rik|AA408498|AI325004|CDw137|Cd137|ILA|Ly63|RP23-272N19.6|4 E2|4 81.52 cM|protein-coding	121.78200000000001	232.856	160.391	126.07	34.679	126.90100000000001	135.505	156.361	139.82	41.858000000000004	55.608000000000004	116.941	116.103	14.800999999999998	32.049	Tnfrsf9	0.004374527081156971	-0.012921791656876848
NM_026513	NM_026513	chr8	107046290	107048614	-	1532.0	1	Pdf|2610019N19Rik|-|8 D3|8|protein-coding	29.761999999999997	24.899	21.544	30.281	12.857000000000001	16.963	18.57	14.194	15.306	11.18	9.87	23.093000000000004	23.557	6.547999999999999	8.872	Pdf	0.0005421304116916261	0.0027775781863617027
NM_026115	NM_026115	chr2	71389260	71441622	+	1563.0	1	Hat1|2410071B14Rik|AA536933|Hat-1|KAT1|-|2 C2|2|protein-coding	67.35300000000001	57.138000000000005	39.486	76.352	17.564	44.721000000000004	37.245	23.008000000000003	39.906	16.875	15.321	47.107	47.575	10.046	11.668	Hat1	0.00149818079558424	0.004062927900660071
NM_001122754	NM_001122754	chr5	72695978	72752777	-	2243.0	1	Txk|A130089B16Rik|Btkl|PTK-RL-18|PTK4|Rlk|-|5 C3.2|5 38.44 cM|protein-coding	7.212000000000001	12.1	17.468	7.023	30.794	11.948	10.776	13.334000000000001	12.254000000000001	10.917	15.694	9.829	7.808	14.029000000000002	14.94	Txk	-0.0002729881655860644	-0.0023081325476590384
NM_015735	NM_015735	chr19	10605625	10629821	+	4134.0	1	Ddb1|127kDa|AA408517|p127-Ddb1|-|19 centromere|19 6.66 cM|protein-coding	126.92	118.15799999999999	95.916	133.86700000000002	53.513000000000005	112.28299999999999	99.425	78.664	97.62700000000001	44.975	53.5	114.527	124.273	33.628	38.688	Ddb1	0.0033411123188473784	0.006806404638886391
NM_172926	NM_172926	chr9	88376747	88438951	-	3082.0	1	Snx14|B830022K16|C330035N22Rik|YR-14|AC116713.1|9 E3.1|9|protein-coding	5.385	5.939	8.254	5.1579999999999995	11.607999999999999	5.457999999999999	5.721	6.234	6.315	11.115	9.459	4.708	4.938	9.562999999999999	10.247	Snx14	-0.00022348010984488614	-0.00034731944468049914
NM_001162424	NM_001162424	chrX	73894352	73911298	-	3235.0	1	Arhgap4|A130009C12Rik|A530015A20Rik|Rgc1|c1|mKIAA0131|RP23-252M19.2|X A7.3|X|protein-coding	13.485999999999999	18.669	31.948	13.626	59.578	21.660999999999998	25.684	34.698	25.680999999999997	57.353	48.321999999999996	18.021	17.486	82.382	63.281000000000006	Arhgap4	-0.0018078330713207262	0.002597413973216757
NM_001291289	NM_001291289	chr7	89918685	89941204	-	824.0	1	l7Rn6|0610007P06Rik|1110002N09Rik|l(7)6Rn|-|7 E1|7 50.4 cM|protein-coding	28.634	28.723000000000003	21.79	30.869	11.607000000000001	16.825	18.945999999999998	11.103	18.343	6.481	7.16	20.906999999999996	18.402	6.957000000000001	6.178	l7Rn6	0.0006034267187061672	0.0005546085939261002
NM_011407	NM_011407	chr11	83116845	83122659	+	1853.0	1	Slfn1|AV316259|RP23-308N3.1|11 C|11 50.3 cM|protein-coding	85.21799999999999	98.435	153.797	57.91	248.34099999999998	91.62899999999999	108.35700000000001	145.268	107.156	190.872	199.385	83.785	68.935	208.52200000000002	209.885	Slfn1	-0.005856375919646886	-0.019336681107206634
NM_023374	NM_023374	chr4	140961271	140979192	+	1063.0	1	Sdhb|0710008N11Rik|RP23-183L1.3|4|4 E1|protein-coding	95.209	93.25399999999999	81.645	98.94200000000001	64.58800000000001	71.65	69.76	55.545	65.884	33.144	37.079	71.33800000000001	85.48	37.633	36.684	Sdhb	0.0019732181219498115	0.009987634907002862
NM_146023	NM_146023	chr11	79513385	79530609	-	3958.0	1	Evi2a-evi2b|-|-|11 B5|protein-coding	5.4	10.305	15.975	4.016	44.097	11.562999999999999	18.153	30.778000000000002	16.805	78.155	68.656	8.446	6.46	85.706	72.75	Evi2a-evi2b	-0.00296456465816267	-0.007528499681882569
NM_008321	NM_008321	chr4	136143822	136145392	+	948.0	1	Id3|Hlh462|Idb3|bHLHb25|RP23-118A9.1|4 D3|4 68.34 cM|protein-coding	25.861	17.768	18.422	26.107	27.976999999999997	11.626	9.772	9.354	11.685	12.503	6.485	17.686	16.054000000000002	13.145999999999999	11.157	Id3	0.00019009464889661507	0.005178457571248275
NM_172551	NM_172551	chr10	79736125	79746581	-	3739.0	1	Polrmt|1110018N15Rik|4932416K13|-|10 C1|10|protein-coding	15.882	13.640999999999998	12.032	14.282	11.615	11.729000000000001	10.665	7.98	9.843	4.877	7.505	11.999	15.458	7.1160000000000005	5.577999999999999	Polrmt	0.00032160873189415967	0.0012903171155823972
NM_020600	NM_020600	chr18	60774596	60778546	+	590.0	1	Rps14|2600014J02Rik|AL023078|-|18 E1|18 34.4 cM|protein-coding	598.146	651.403	546.247	627.258	464.769	234.09599999999998	252.646	271.0	250.74	108.944	149.576	261.231	440.689	138.247	152.963	Rps14	0.009464154267082591	0.08800762392553683
NM_026985	NM_026985	chr8	3665762	3668905	+	1123.0	1	Mcemp1|1810033B17Rik|-|8 A1|8 1.92 cM|protein-coding	19.592	32.632	38.641	10.134	133.829	30.320999999999998	44.25899999999999	103.838	48.536	181.8	146.79399999999998	24.29	14.299000000000001	229.048	213.05599999999998	Mcemp1	-0.007914115214741837	0.013248253847116729
NM_025327	NM_025327	chr3	89246438	89249722	+	509.0	1	Krtcap2|0610010I12Rik|Kcp2|-|3|3 F2|protein-coding	185.00400000000002	194.055	176.614	171.423	95.375	101.428	94.507	88.071	108.81299999999999	41.966	56.3	103.553	119.37799999999999	37.338	40.005	Krtcap2	0.0032197718419173424	0.003095322258639989
NM_011603	NM_011603	chr10	22703877	22731447	-	2866.0	1	Tbpl1|4732475G08|AW011832|AW491032|D18347|STD|TLF|TRF2|TRP|Tlp|-|10 A3|10|protein-coding	42.01	36.363	35.933	39.559	21.719	30.016	29.861	24.579	29.366999999999997	16.542	18.285	29.197	30.826	13.697000000000001	14.537	Tbpl1	0.0007177953191990924	-0.00040294657396910483
NM_023154	NM_023154	chr7	24587543	24608926	+	1475.0	1	Ethe1|0610025L15Rik|Hsco|-|7 A3|7|protein-coding	7.643	14.522	28.921	4.752	18.962	4.3260000000000005	6.822	12.739	7.615	14.217	14.79	3.859	3.642	9.167	12.665999999999999	Ethe1	-0.00039716881074717815	-0.0033780075972330093
NM_001286100	NM_001286100	chr13	24582189	24733806	+	5441.0	1	Fam65b|-|RP23-461O24.1|13|13 A3.2|protein-coding	11.005999999999998	11.912	26.316999999999997	7.696000000000001	44.45	17.218	19.791	30.641	21.377	47.42100000000001	48.895	15.388	12.433	49.336000000000006	47.607	Fam65b	-0.0015746669913004074	-0.00690291499236011
NM_001171001	NM_001171001	chr6	29859596	29912310	+	4899.0	1	Ahcyl2|4631427C17Rik|AI227036|Adohcyase3|mKIAA0828|-|6 A3.3|6|protein-coding	48.828	91.34100000000001	88.277	40.650999999999996	19.302	44.82899999999999	58.166000000000004	75.416	59.739	31.505	40.268	41.215	44.245	17.934	25.726	Ahcyl2	0.00105855625212212	-0.01190189900971192
NM_001163734	NM_001163734	chr17	32048285	32062862	+	4478.0	1	Rrp1b|2600005C20Rik|D030064A17|Kiaa0179|mKIAA0179|-|17 B1|17|protein-coding	34.393	23.846	13.408	35.372	7.066	26.193	20.949	11.802	19.165	3.912	6.112	26.255	28.063000000000002	3.423	3.907	Rrp1b	0.0009594523552372719	0.003412278864459851
NM_010887	NM_010887	chr13	114287795	114388094	-	1527.0	1	Ndufs4|6720411N02Rik|C1-18k|-|13 D2.2|13|protein-coding	38.175	48.075	33.48	38.851	21.059	18.272000000000002	17.953	17.882	20.373	6.8660000000000005	9.87	19.945	21.728	6.08	8.998	Ndufs4	0.0005560493802011609	0.0015589896328032922
NM_001287217	NM_001287217	chr7	31032723	31042331	-	1018.0	1	Fxyd5|EF-8|Oit2|RIC|-|7 B1|7|protein-coding	118.80799999999999	123.958	152.91	130.32399999999998	311.77099999999996	147.47	148.735	185.199	146.94799999999998	249.234	243.9	148.178	138.505	326.002	310.186	Fxyd5	-0.007163763683398459	0.022701678314258893
NM_001146124	NM_001146124	chr10	60284461	60302600	+	2551.0	1	Psap|AI037048|SGP-1|-|10 B4|10 30.02 cM|protein-coding	145.815	234.669	298.28700000000003	136.363	766.5939999999999	250.74599999999998	290.872	552.703	303.796	633.568	593.992	218.33700000000002	182.023	782.982	991.211	Psap	-0.030277479772299047	0.14196032185236696
NM_001252467	NM_001252467	chr17	56673225	56711769	+	2336.0	1	Ranbp3|2610024N24Rik|AA408221|-|17|17 D|protein-coding	59.776	53.935	48.358000000000004	54.953	37.734	40.948	38.85	29.493000000000002	37.271	21.243000000000002	26.721	39.135	45.196999999999996	21.393	20.586	Ranbp3	0.0009330836905281492	0.0006302905606479763
NM_010358	NM_010358	chr3	108012250	108017973	-	1284.0	1	Gstm1|Gstb-1|Gstb1|RP23-214E3.6|3 F2.3|3|protein-coding	1.926	4.578	7.358	1.548	28.749000000000002	4.789	7.837000000000001	24.061	10.522	35.098	28.033	2.636	1.787	41.056000000000004	47.73	Gstm1	-0.001748780165142256	0.005971946330540648
NM_009369	NM_009369	chr13	56609603	56639339	+	2659.0	1	Tgfbi|68kDa|AI181842|AI747162|Beta-ig|big-h3|-|13 B-C1|13 30.09 cM|protein-coding	2.884	10.162	16.75	1.033	50.63	5.127000000000001	12.273	29.219	12.829	47.955	51.68600000000001	2.912	2.483	66.74	64.684	Tgfbi	-0.002619345928526248	-0.0009486198735982345
NM_177686	NM_177686	chr6	129350244	129365303	+	2214.0	1	Clec12a|CLL-1|D230024O04|KLRL1|Micl|-|6 F3|6|protein-coding	6.625	13.648	15.812999999999999	3.264	35.914	7.257999999999999	12.870999999999999	22.123	12.999	44.533	40.397	4.724	2.376	45.791000000000004	47.013000000000005	Clec12a	-0.0018403193068116587	-0.0034458078052288306
NM_019389	NM_019389	chr13	89655310	89742512	-	9536.0	1	Vcan|5430420N07Rik|9430051N09|Cspg2|DPEAAE|NG2|PG-M|PG-M(V0)|PG-M(V1)|hdf|-|13 C3|13 45.5 cM|protein-coding	0.932	3.657	8.934	0.307	35.266999999999996	0.395	1.272	4.221	1.281	11.48	12.960999999999999	0.231	0.19899999999999998	11.056	18.425	Vcan	-0.000787249929638687	0.0013565553494297312
NM_183149	NM_183149	chr17	24669752	24682016	+	3273.0	1	Zfp598|BC023040|Ntrap|Znf598|-|17 A3.3|17|protein-coding	49.872	42.893	41.748999999999995	47.169	26.963	38.991	37.469	31.715	38.209	22.026	22.160999999999998	41.153	44.378	18.505	17.985	Zfp598	0.0010754687852828975	0.0019654391339195654
NM_010908	NM_010908	chr7	28758251	28766524	-	1936.0	1	Nfkbib|IKB-beta|IKappaBbeta|IkB|IkBb|-|7|7 A3-B3|protein-coding	131.59	117.42299999999999	90.523	120.521	39.122	54.442	59.434	46.965	62.751000000000005	23.177	23.688000000000002	61.284	84.33200000000001	15.353	16.032	Nfkbib	0.002671869637548484	0.009037700329095268
NM_009836	NM_009836	chr3	88297135	88321766	+	1941.0	1	Cct3|AL024092|Cctg|Tcp1-rs3|TriC-P5|-|3 F|3 38.79 cM|protein-coding	272.671	236.13099999999997	183.172	285.226	49.915	177.28099999999998	163.30700000000002	123.56200000000001	157.954	42.979	57.65	184.75099999999998	202.61900000000003	21.958000000000002	31.371	Cct3	0.007003077374243187	0.012983571192243642
NM_011829	NM_011829	chr6	29200440	29212271	-	2392.0	1	Impdh1|B930086D20Rik|-|6|6 A3|protein-coding	50.247	44.724	36.539	47.036	30.54	30.144000000000002	27.679000000000002	24.243000000000002	31.205	11.707	16.664	34.103	39.11	13.572000000000001	12.769	Impdh1	0.0009944895384499813	0.003114139712481971
NM_001033256	NM_001033256	chr2	122630625	122632704	+	1318.0	1	Spata5l1|AV141009|C130039A10Rik|-|2 E5|2|protein-coding	27.886	31.815	34.445	26.041999999999998	19.77	17.825	20.442999999999998	17.674	18.773	9.042	9.592	20.385	21.863000000000003	7.801	5.1370000000000005	Spata5l1	0.0006984736018573261	-0.0005337493081961892
