id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
10269	chr11	29246591	29247689	13	48.6	10269	94.3	7449.0	73.9	10288.0	76.6	10060.0	63.5	8883.0
10270	chr11	30772649	30773405	13	48.6	10270	89.3	8079.0	84.4	8782.0	91.4	8032.0	54.9	10640.0
10271	chr11	54521054	54522450	13	48.6	10271	38.4	17912.0	226.3	1162.0	82.7	9131.0	65.9	8461.0
10272	chr11	80429446	80430908	13	48.6	10272	60.9	12613.0	65.2	11763.0	80.9	9408.0	49.7	11814.0
10273	chr11	87109257	87110585	13	48.6	10273	165.2	2386.0	151.5	2966.0	143.2	3500.0	46.8	12546.0
10274	chr11	116197687	116198577	13	48.6	10274	112.6	5522.0	120.9	4784.0	109.3	5987.0	97.6	4352.0
10275	chr12	26413990	26414868	15	48.6	10275	63.4	12143.0	73.9	10293.0	61.7	12619.0	39.9	14548.0
10277	chr12	40222974	40223992	15	48.6	10277	65.9	11710.0	58.8	12965.0	176.0	2185.0	52.6	11189.0
10278	chr12	79208228	79209360	15	48.6	10278	85.9	8535.0	77.6	9736.0	69.8	11204.0	65.9	8473.0
10281	chr12	111573527	111574221	15	48.6	10281	66.7	11561.0	73.4	10372.0	58.0	13373.0	37.0	15461.0
10283	chr13	67268321	67269627	14	48.6	10283	102.6	6529.0	79.8	9449.0	82.1	9244.0	65.9	8477.0
10284	chr13	97239727	97241091	14	48.6	10284	318.7	555.0	97.6	7123.0	101.9	6770.0	69.9	7774.0
10285	chr13	113794780	113795742	14	48.6	10285	106.8	6116.0	118.6	4966.0	103.7	6557.0	89.5	5137.0
10286	chr14	24485946	24486916	11	48.6	10286	70.9	10829.0	75.3	10074.0	80.9	9427.0	69.3	7876.0
10287	chr14	47649440	47650332	11	48.6	10287	73.4	10425.0	62.0	12356.0	83.4	9066.0	41.6	14056.0
10288	chr14	52304277	52305325	11	48.6	10288	90.9	7886.0	68.0	11264.0	72.9	10641.0	56.6	10294.0
10289	chr14	60251354	60252416	11	48.6	10289	85.1	8655.0	147.8	3128.0	74.7	10364.0	54.3	10815.0
10290	chr14	67008471	67009691	11	48.6	10290	54.2	14043.0	58.8	12973.0	56.2	13770.0	43.3	13521.0
10291	chr14	67232147	67234603	11	48.6	10291	75.9	10025.0	69.3	11058.0	64.2	12178.0	43.9	13358.0
10292	chr15	3993734	3995456	16	48.6	10292	101.0	6723.0	54.7	13775.0	50.0	15177.0	43.9	13359.0
10293	chr15	9071903	9073099	16	48.6	10293	85.1	8659.0	81.7	9195.0	85.8	8750.0	51.4	11448.0
10295	chr15	37790981	37792045	16	48.6	10295	67.6	11434.0	63.4	12117.0	100.6	6903.0	75.7	6894.0
10296	chr15	58142074	58142826	16	48.6	10296	112.6	5532.0	115.9	5249.0	105.0	6428.0	79.1	6405.0
10297	chr15	81744718	81747158	16	48.6	10297	70.1	10986.0	65.2	11781.0	75.3	10279.0	55.5	10542.0
10298	chr15	83171512	83172322	16	48.6	10298	108.5	5953.0	104.9	6330.0	77.8	9910.0	45.1	13052.0
10301	chr16	37539632	37540538	17	48.6	10301	100.1	6823.0			100.0	6969.0		
10302	chr16	38549444	38550518	17	48.6	10302	80.9	9285.0	73.0	10461.0	89.5	8266.0	86.6	5470.0
10308	chr17	66112504	66113434	18	48.6	10308	141.0	3453.0	140.5	3515.0	159.9	2746.0		
10309	chr17	71525847	71526625	18	48.6	10309	135.2	3809.0	117.2	5110.0	108.7	6061.0	70.5	7674.0
10310	chr18	67640550	67641478	20	48.6	10310	50.9	14839.0	65.7	11707.0	63.0	12422.0	46.8	12590.0
10311	chr18	77767132	77768014	20	48.6	10311	59.2	13019.0	62.0	12369.0	58.0	13401.0	56.0	10440.0
10312	chr18	88893007	88893943	20	48.6	10312	70.1	11002.0	83.9	8855.0	53.1	14507.0	73.9	7156.0
10313	chr19	5364585	5366131	21	48.6	10313	39.2	17755.0	58.8	12997.0	106.8	6235.0	69.3	7902.0
10314	chr19	7494853	7496149	21	48.6	10314	44.2	16391.0	95.8	7356.0	78.4	9815.0	42.7	13712.0
10316	chr19	44554299	44555203	21	48.6	10316	132.7	3958.0	92.2	7819.0	122.3	4859.0	58.3	9944.0
10317	chrX	7842695	7844519	3	48.6	10317	75.1	10201.0	108.1	5993.0	114.8	5466.0	61.8	9233.0
10318	chrX	48255225	48257127	3	48.6	10318	92.6	7695.0	81.2	9272.0	94.5	7666.0	67.6	8181.0
10320	chr1	16105695	16106723	1	48.1	10320	53.4	14083.0	60.7	12550.0	69.8	11135.0	46.2	12600.0
10321	chr1	30947517	30949153	1	48.1	10321	64.2	11901.0	65.7	11620.0	61.7	12548.0	69.9	7689.0
10324	chr1	59764153	59765307	1	48.1	10324	70.1	10861.0	85.3	8609.0	75.9	10100.0	46.2	12601.0
10325	chr1	60409418	60410854	1	48.1	10325	72.6	10453.0	75.3	10029.0	43.2	16735.0	39.3	14608.0
10326	chr1	121431613	121432783	1	48.1	10326	139.3	3505.0	116.3	5157.0	120.4	4965.0	73.9	7069.0
10328	chr1	171294071	171295089	1	48.1	10328	54.2	13886.0	51.5	14360.0	38.9	17825.0	53.7	10848.0
10329	chr1	172481216	172482882	1	48.1	10329	60.9	12512.0	67.5	11283.0	75.3	10203.0	67.0	8188.0
10330	chr1	191024751	191026237	1	48.1	10330	130.2	4054.0	70.3	10854.0	79.0	9622.0	66.4	8299.0
10335	chr2	79636105	79637179	2	48.1	10335	49.2	15040.0	62.0	12298.0	65.4	11894.0	54.3	10726.0
10340	chr2	153162270	153163070	2	48.1	10340			116.3	5163.0	172.9	2265.0		
10342	chr2	158027777	158028727	2	48.1	10342	178.5	1980.0	204.4	1495.0	50.6	14942.0	45.6	12770.0
10343	chr2	168228739	168229921	2	48.1	10343	77.6	9668.0	93.1	7632.0	90.8	8078.0	78.6	6427.0
10345	chr2	173577756	173579050	2	48.1	10345	68.4	11180.0	60.7	12561.0	85.8	8682.0	55.5	10462.0
10346	chr2	174415565	174416469	2	48.1	10346	80.9	9175.0	65.7	11633.0	71.0	10911.0	63.0	8937.0
10347	chr2	180255892	180256802	2	48.1	10347	167.7	2280.0	135.9	3757.0	63.6	12226.0	50.3	11589.0
10348	chr3	89265884	89267252	4	48.1	10348	73.4	10349.0	77.6	9702.0	72.9	10593.0	47.4	12325.0
10351	chr3	142495045	142496227	4	48.1	10351	250.3	940.0	223.5	1198.0	319.2	547.0	210.8	790.0
10352	chr4	41273663	41275081	5	48.1	10352	90.9	7812.0	129.6	4125.0	165.5	2513.0	115.0	3041.0
10353	chr4	53825899	53826655	5	48.1	10353	88.4	8146.0	80.7	9292.0	68.5	11363.0	37.0	15381.0
10354	chr4	55532576	55533538	5	48.1	10354	38.4	17822.0	48.8	14983.0	42.0	17082.0	30.0	17755.0
10355	chr4	123181975	123183937	5	48.1	10355	74.3	10233.0	66.6	11471.0	72.2	10685.0	50.3	11600.0
10357	chr4	134922415	134923737	5	48.1	10357	70.1	10898.0	68.9	11087.0	83.4	9013.0	43.9	13275.0
10358	chr5	21737732	21738624	6	48.1	10358	85.9	8479.0	74.8	10113.0	101.9	6731.0	73.9	7090.0
10359	chr5	23711975	23713595	6	48.1	10359	69.2	11034.0	79.8	9414.0	69.8	11157.0	72.8	7270.0
10360	chr5	34370198	34371094	6	48.1	10360	66.7	11497.0			80.3	9474.0		
10362	chr5	63967173	63968261	6	48.1	10362	74.3	10243.0	72.5	10499.0	75.9	10121.0	45.1	12954.0
10363	chr5	65334660	65336082	6	48.1	10363	59.2	12896.0	80.3	9358.0	84.6	8843.0	52.6	11140.0
10367	chr5	122899160	122900160	6	48.1	10367	43.4	16465.0	50.2	14698.0	60.5	12806.0	43.3	13443.0
10368	chr5	130078780	130080734	6	48.1	10368	71.8	10635.0	65.7	11644.0	90.8	8092.0	56.0	10350.0
10371	chr6	100834457	100836011	7	48.1	10371	50.9	14722.0	88.5	8221.0	94.5	7618.0	69.3	7835.0
10372	chr6	115838131	115838885	7	48.1	10372	45.9	15896.0	62.5	12245.0	55.0	13983.0	45.6	12812.0
10375	chr7	4751762	4753526	8	48.1	10375	49.2	15087.0	64.8	11828.0	67.9	11487.0	56.6	10249.0
10376	chr7	4810627	4811607	8	48.1	10376	75.1	10116.0	79.8	9423.0	75.9	10137.0	115.5	3014.0
10377	chr7	25075707	25076655	8	48.1	10377	63.4	12092.0	61.1	12500.0	75.3	10237.0	56.6	10250.0
10378	chr7	27194737	27195623	8	48.1	10378	87.6	8265.0			148.2	3241.0	148.5	1714.0
10379	chr7	28391844	28392936	8	48.1	10379	116.8	5097.0	58.4	13024.0	59.9	12934.0	52.6	11155.0
10380	chr7	45153254	45155290	8	48.1	10380	59.2	12922.0	76.6	9856.0	72.2	10707.0	37.0	15411.0
10382	chr7	90128395	90129769	8	48.1	10382	63.4	12099.0	53.4	14023.0	66.1	11811.0	49.1	11925.0
10383	chr7	100861597	100863151	8	48.1	10383	58.4	13106.0	79.8	9429.0	57.4	13461.0	52.6	11159.0
10384	chr7	102210703	102211599	8	48.1	10384	53.4	14137.0	58.4	13028.0	55.0	13992.0	48.5	12069.0
10386	chr7	127020265	127021803	8	48.1	10386	64.2	11961.0	60.7	12577.0	59.3	13061.0	62.4	9055.0
10387	chr7	127208895	127210417	8	48.1	10387	25.9	22011.0	188.9	1782.0	46.3	16038.0	27.7	18713.0
10388	chr7	127874926	127876004	8	48.1	10388	80.1	9357.0	70.7	10798.0	101.3	6814.0	102.8	3863.0
10391	chr8	23208953	23209703	10	48.1	10391	60.1	12760.0	61.1	12504.0	60.5	12825.0	57.8	9995.0
10392	chr8	23237046	23237944	10	48.1	10392	55.9	13608.0	69.3	11021.0	59.3	13063.0	46.2	12677.0
10394	chr8	70528418	70529300	10	48.1	10394	156.9	2698.0	154.2	2836.0	138.3	3772.0	48.5	12077.0
10395	chr8	71700858	71702350	10	48.1	10395	123.5	4556.0	104.5	6364.0	106.8	6211.0	61.2	9290.0
10396	chr8	72159337	72160773	10	48.1	10396	68.4	11231.0	102.6	6560.0	85.8	8712.0	56.0	10369.0
10397	chr8	85840624	85841392	10	48.1	10397	161.9	2514.0	142.8	3387.0	64.2	12146.0	116.1	2985.0
10398	chr8	105171402	105172670	10	48.1	10398	55.1	13784.0	55.2	13656.0	48.2	15584.0	51.4	11400.0
10399	chr9	13246914	13247674	12	48.1	10399	87.6	8276.0	92.2	7789.0	95.7	7467.0	75.1	6945.0
10401	chr9	42122347	42124413	12	48.1	10401	81.8	9098.0	90.3	8016.0	81.5	9307.0	54.3	10781.0
10402	chr9	48479851	48480775	12	48.1	10402	82.6	8960.0	107.7	6013.0	108.1	6105.0	78.6	6457.0
10404	chr9	69397571	69398663	12	48.1	10404	90.1	7955.0	99.9	6849.0	105.0	6404.0	77.4	6602.0
10407	chr10	43539243	43540383	9	48.1	10407	68.4	11241.0	88.0	8293.0	76.6	10053.0	62.4	9072.0
10410	chr11	5541260	5542230	13	48.1	10410	106.0	6186.0	89.9	8078.0	129.0	4364.0	63.5	8882.0
10411	chr11	6442877	6444037	13	48.1	10411	64.2	11985.0	61.6	12440.0	69.8	11196.0	107.4	3510.0
10413	chr11	54859921	54861167	13	48.1	10413	93.4	7560.0	61.1	12521.0	46.3	16066.0	47.4	12401.0
10415	chr11	78246595	78247831	13	48.1	10415	160.2	2577.0	179.3	2000.0	199.4	1617.0	56.6	10280.0
10417	chr11	101171528	101172754	13	48.1	10417	80.9	9257.0	78.9	9570.0	92.0	7965.0	53.1	11063.0
10419	chr11	106612585	106613657	13	48.1	10419	178.5	1993.0	219.9	1243.0	132.8	4117.0	87.8	5337.0
10421	chr11	120784411	120785627	13	48.1	10421	63.4	12141.0	45.2	15836.0	45.7	16228.0	45.1	13030.0
10422	chr12	4133637	4135167	15	48.1	10422	39.2	17676.0	60.2	12706.0	53.7	14326.0	42.2	13851.0
10423	chr12	8313095	8313999	15	48.1	10423	79.3	9494.0	75.3	10066.0	72.9	10634.0	59.5	9653.0
10425	chr12	110889061	110890081	15	48.1	10425	61.7	12461.0	145.5	3251.0	76.6	10073.0	54.9	10657.0
10426	chr12	112644701	112645795	15	48.1	10426	46.7	15762.0	97.2	7183.0	58.0	13374.0	66.4	8360.0
10428	chr13	54590015	54591485	14	48.1	10428	176.0	2062.0	160.6	2597.0	180.9	2022.0	138.6	1997.0
10430	chr13	69534681	69535573	14	48.1	10430	64.2	12004.0	52.9	14177.0	56.2	13761.0	47.9	12250.0
10431	chr13	85189290	85190230	14	48.1	10431	95.9	7259.0	77.6	9740.0	71.6	10870.0	58.3	9917.0
10432	chr14	14119402	14120368	11	48.1	10432	68.4	11274.0	70.7	10834.0	87.7	8478.0	69.3	7875.0
10435	chr14	78724768	78726672	11	48.1	10435	80.9	9278.0	77.1	9815.0	77.8	9906.0	58.9	9802.0
10439	chr15	76351353	76352137	16	48.1	10439	65.9	11736.0	70.7	10835.0	136.5	3887.0	50.3	11692.0
10440	chr15	98727051	98728255	16	48.1	10440	95.9	7270.0	83.5	8925.0	87.1	8566.0	69.9	7782.0
10441	chr15	99770865	99771875	16	48.1	10441	83.4	8875.0	86.2	8542.0	69.8	11217.0	53.7	10944.0
10442	chr16	15636636	15637668	17	48.1	10442	135.2	3803.0	125.9	4416.0	140.2	3689.0	67.0	8270.0
10443	chr16	16357680	16358804	17	48.1	10443	44.2	16369.0	57.5	13251.0	69.2	11334.0	61.2	9334.0
10444	chr16	22009972	22011132	17	48.1	10444	49.2	15186.0	63.0	12199.0	64.2	12184.0	69.3	7887.0
10445	chr16	30065625	30066975	17	48.1	10445	106.8	6129.0	138.2	3645.0	124.7	4662.0	56.0	10426.0
10446	chr16	33683200	33684458	17	48.1	10446	34.2	19220.0	37.9	17650.0	289.6	689.0	35.2	16052.0
10450	chr16	97921034	97922438	17	48.1	10450	101.8	6640.0	92.2	7812.0	94.5	7653.0	78.6	6485.0
10451	chr17	5493060	5493816	18	48.1	10451	181.0	1923.0	167.0	2376.0	56.2	13783.0	52.0	11323.0
10457	chr17	34592307	34593251	18	48.1	10457	75.1	10189.0	67.1	11447.0	79.7	9609.0	57.8	10061.0
10460	chr18	77712553	77713769	20	48.1	10460	47.6	15600.0	67.1	11449.0	99.4	7048.0	66.4	8384.0
10462	chr19	8893033	8894443	21	48.1	10462	92.6	7689.0	97.6	7135.0	96.3	7433.0	78.0	6563.0
10463	chr19	8920272	8921336	21	48.1	10463	136.8	3698.0	160.6	2601.0	114.8	5465.0	117.8	2900.0
10465	chrX	73920101	73922107	3	48.1	10465	95.9	7284.0	85.3	8670.0	84.0	8989.0	43.9	13391.0
10466	chrX	74391628	74393494	3	48.1	10466	60.9	12687.0	89.0	8201.0	80.3	9542.0	64.7	8702.0
10467	chrX	134598901	134600953	3	48.1	10467	106.0	6221.0	117.2	5113.0	48.8	15507.0	41.0	14224.0
10468	chrX	134807644	134809278	3	48.1	10468	83.4	8902.0	75.3	10093.0	71.0	11014.0	65.3	8594.0
10471	chr1	57969398	57970314	1	47.5	10471	98.5	6923.0	72.5	10478.0	82.1	9169.0	68.2	8005.0
10472	chr1	58393964	58395078	1	47.5	10472	52.6	14260.0	57.5	13169.0	63.6	12215.0	60.1	9447.0
10474	chr1	121327088	121328076	1	47.5	10474	166.9	2308.0	149.6	3029.0	164.2	2549.0	110.3	3340.0
10475	chr1	131867291	131868323	1	47.5	10475	123.5	4525.0	112.7	5500.0	108.1	6071.0	52.0	11229.0
10482	chr2	32534673	32535425	2	47.5	10482	81.8	9040.0	69.3	10997.0	77.8	9833.0	36.4	15544.0
10486	chr2	130424936	130425826	2	47.5	10486	109.3	5800.0	80.3	9345.0	81.5	9273.0	52.6	11116.0
10487	chr2	158410363	158411403	2	47.5	10487	72.6	10466.0	70.3	10859.0	69.8	11146.0	48.5	12025.0
10488	chr2	170511824	170513168	2	47.5	10488	40.0	17321.0	84.4	8747.0	74.1	10400.0	56.0	10334.0
10491	chr3	116422909	116423791	4	47.5	10491	206.1	1445.0	182.9	1904.0	62.4	12461.0	151.9	1611.0
10493	chr3	146149776	146150686	4	47.5	10493	78.4	9548.0	86.7	8452.0	83.4	9009.0		
10494	chr3	157534808	157535766	4	47.5	10494	52.6	14296.0	71.2	10696.0	96.9	7289.0	79.1	6353.0
10495	chr3	158031877	158032635	4	47.5	10495	108.5	5907.0	133.7	3897.0	158.1	2797.0	51.4	11361.0
10497	chr4	31963260	31963906	5	47.5	10497			68.9	11084.0	87.7	8432.0	61.8	9155.0
10498	chr4	94555065	94556397	5	47.5	10498	75.1	10099.0	86.2	8514.0	79.0	9642.0	46.8	12494.0
10500	chr4	117019072	117020194	5	47.5	10500	97.6	7045.0	104.5	6352.0	65.4	11902.0	75.7	6836.0
10502	chr4	129639855	129640841	5	47.5	10502	90.1	7921.0	128.2	4224.0	65.4	11904.0	44.5	13109.0
10503	chr4	134931389	134932533	5	47.5	10503	90.9	7821.0	48.4	15075.0	54.3	14114.0	52.6	11135.0
10505	chr4	135433511	135435067	5	47.5	10505	92.6	7624.0	97.2	7150.0	86.4	8594.0	68.2	8024.0
10506	chr4	138972071	138972971	5	47.5	10506	140.2	3473.0	125.5	4434.0	96.9	7292.0	53.1	11001.0
10509	chr5	25704624	25705710	6	47.5	10509	72.6	10483.0	85.3	8623.0	90.1	8154.0	62.4	9037.0
10510	chr5	41707293	41708051	6	47.5	10510	109.3	5812.0	130.9	4048.0	124.7	4641.0	49.7	11762.0
10517	chr5	138116722	138117658	6	47.5	10517	103.5	6413.0	112.2	5565.0	108.7	6026.0		
10520	chr6	125039435	125040705	7	47.5	10520	105.1	6252.0	110.4	5745.0	89.5	8233.0	84.9	5624.0
10521	chr7	5020772	5021670	8	47.5	10521	79.3	9455.0	101.7	6646.0	108.7	6027.0	58.3	9867.0
10522	chr7	6382771	6383691	8	47.5	10522	55.1	13772.0	74.4	10206.0	98.2	7149.0	84.9	5625.0
10523	chr7	27674127	27675149	8	47.5	10523	55.9	13599.0	50.2	14706.0	53.1	14428.0	48.5	12066.0
10524	chr7	28336887	28338215	8	47.5	10524	123.5	4548.0	130.5	4076.0	67.3	11593.0	68.7	7940.0
10526	chr7	99978749	99980157	8	47.5	10526	70.1	10927.0	84.9	8696.0	64.2	12142.0	66.4	8334.0
10527	chr7	131560189	131561085	8	47.5	10527	60.9	12576.0	63.4	12092.0	67.3	11599.0	53.7	10898.0
10529	chr8	13972301	13973833	10	47.5	10529	151.8	2909.0	153.3	2888.0	66.1	11813.0		
10531	chr8	84003785	84005339	10	47.5	10531	55.9	13613.0	68.4	11159.0	52.5	14575.0	47.4	12378.0
10532	chr8	105269161	105270823	10	47.5	10532	75.9	9977.0	48.4	15099.0	59.9	12940.0	26.6	19194.0
10533	chr8	111629563	111631197	10	47.5	10533	71.8	10662.0	63.4	12096.0	77.2	9966.0	42.2	13804.0
10534	chr9	7183816	7185102	12	47.5	10534	151.0	2940.0	177.0	2062.0	176.0	2183.0	131.1	2270.0
10535	chr9	21961335	21962801	12	47.5	10535	72.6	10516.0	76.6	9863.0	86.4	8611.0	78.6	6455.0
10536	chr9	36766365	36767481	12	47.5	10536	131.0	4034.0	162.4	2509.0	95.7	7469.0	69.9	7749.0
10537	chr9	44407821	44409097	12	47.5	10537	56.7	13452.0	75.3	10052.0	92.6	7868.0	58.3	9882.0
10538	chr9	65033118	65033994	12	47.5	10538	105.1	6268.0	63.4	12097.0	75.9	10146.0	53.1	11043.0
10539	chr9	72110011	72110927	12	47.5	10539	60.1	12776.0	47.9	15222.0	70.4	11079.0	59.5	9635.0
10540	chr9	79793377	79795401	12	47.5	10540	98.5	6968.0	68.9	11110.0	75.9	10148.0	63.5	8871.0
10542	chr9	104063204	104064138	12	47.5	10542	117.6	5048.0	70.3	10894.0	48.2	15597.0	53.1	11046.0
10543	chr10	39368645	39369739	9	47.5	10543	63.4	12117.0	76.6	9869.0	66.7	11732.0	56.0	10382.0
10546	chr10	78069319	78070201	9	47.5	10546	82.6	8971.0	81.2	9248.0	69.8	11189.0	45.1	13009.0
10547	chr10	79669478	79670486	9	47.5	10547	70.1	10951.0	83.9	8832.0	56.8	13619.0	62.4	9076.0
10548	chr10	81349580	81350660	9	47.5	10548	74.3	10273.0	122.7	4643.0	69.2	11303.0	52.0	11293.0
10550	chr11	43424923	43426711	13	47.5	10550	60.9	12605.0	62.0	12342.0	51.2	14869.0	43.9	13327.0
10551	chr11	46056671	46057871	13	47.5	10551	109.3	5846.0	88.5	8238.0	117.9	5201.0	53.7	10918.0
10554	chr11	60416216	60417418	13	47.5	10554	56.7	13477.0	78.9	9567.0	55.6	13883.0	43.9	13329.0
10555	chr11	60830239	60831573	13	47.5	10555	111.8	5596.0	77.6	9733.0	59.3	13088.0	83.8	5806.0
10556	chr11	70014812	70015958	13	47.5	10556	71.8	10688.0	81.2	9251.0	75.3	10259.0	64.1	8775.0
10558	chr11	97685890	97687000	13	47.5	10558	128.5	4183.0	166.5	2385.0	179.7	2064.0	32.3	17009.0
10560	chr11	100770450	100771530	13	47.5	10560	73.4	10412.0	49.7	14824.0	67.9	11514.0	51.4	11427.0
10561	chr12	9029890	9030870	15	47.5	10561	86.8	8417.0	94.0	7560.0	87.7	8469.0	58.3	9909.0
10564	chr12	100519804	100520822	15	47.5	10564	52.6	14400.0	54.7	13765.0	61.7	12623.0	53.1	11070.0
10566	chr13	23562404	23563322	14	47.5	10566	77.6	9747.0	69.3	11049.0	48.2	15634.0	50.3	11673.0
10568	chr13	30973403	30974767	14	47.5	10568	57.6	13305.0	60.2	12709.0	50.0	15163.0	42.2	13859.0
10570	chr13	45001648	45002664	14	47.5	10570			92.6	7728.0	82.1	9243.0	65.3	8570.0
10571	chr13	63815157	63815917	14	47.5	10571	125.1	4429.0	101.7	6666.0	138.9	3755.0	41.0	14181.0
10572	chr13	93304021	93305065	14	47.5	10572	48.4	15376.0	54.7	13769.0	71.6	10873.0	45.6	12870.0
10573	chr14	30950527	30952143	11	47.5	10573	76.8	9895.0	71.6	10662.0	67.3	11634.0	57.8	10040.0
10574	chr14	52195621	52196673	11	47.5	10574	77.6	9761.0	61.6	12456.0	67.9	11524.0	59.5	9666.0
10575	chr14	56777934	56778834	11	47.5	10575	193.6	1673.0	193.4	1692.0	212.4	1426.0	112.6	3209.0
10578	chr14	70765237	70766555	11	47.5	10578	105.1	6292.0	92.2	7808.0	76.6	10083.0	57.8	10041.0
10579	chr14	101639556	101640818	11	47.5	10579	75.1	10176.0	97.2	7186.0	87.7	8482.0	74.5	7057.0
10581	chr15	5244314	5245226	16	47.5	10581	511.4	172.0	482.2	180.0	597.1	103.0	314.2	273.0
10582	chr15	9070094	9070988	16	47.5	10582	74.3	10303.0	72.1	10591.0	78.4	9800.0	54.9	10671.0
10583	chr15	51864103	51865165	16	47.5	10583	74.3	10304.0	76.6	9889.0	88.3	8401.0	57.2	10174.0
10584	chr15	59374339	59375233	16	47.5	10584	106.8	6122.0	108.6	5951.0	133.4	4065.0	102.2	3937.0
10585	chr15	66578189	66579137	16	47.5	10585	111.8	5617.0	89.9	8091.0	84.6	8889.0	64.7	8678.0
10586	chr15	76246699	76247579	16	47.5	10586	104.3	6371.0	100.4	6813.0	98.8	7102.0	60.1	9550.0
10588	chr15	98568391	98569685	16	47.5	10588	152.7	2887.0	81.7	9200.0	70.4	11116.0	59.5	9675.0
10589	chr16	13672237	13673225	17	47.5	10589	127.7	4271.0	125.9	4415.0	106.2	6305.0	51.4	11454.0
10590	chr16	18589166	18590420	17	47.5	10590	86.8	8430.0	70.7	10838.0	66.1	11864.0	38.7	14923.0
10593	chr16	48992548	48993654	17	47.5	10593	61.7	12479.0	110.9	5726.0	67.3	11644.0	54.9	10683.0
10594	chr17	24720483	24721805	18	47.5	10594	35.9	18718.0	77.1	9820.0	224.8	1258.0	194.1	948.0
10595	chr17	30576447	30577211	18	47.5	10595	70.9	10851.0	74.8	10169.0	64.2	12195.0	69.3	7893.0
10596	chr17	45563887	45565065	18	47.5	10596	65.1	11889.0	73.9	10315.0	87.1	8573.0	60.1	9556.0
10597	chr17	56717480	56718498	18	47.5	10597	164.4	2429.0	174.7	2132.0	112.4	5715.0	58.9	9814.0
10600	chr17	87281742	87282672	18	47.5	10600	75.1	10194.0	67.5	11357.0	61.7	12639.0	43.9	13382.0
10602	chr18	6135778	6136696	20	47.5	10602	74.3	10317.0	74.8	10171.0	135.2	3964.0	49.1	11992.0
10603	chr18	10617918	10619458	20	47.5	10603	65.9	11748.0	113.6	5463.0	74.7	10375.0	84.9	5672.0
10604	chr18	31910686	31911962	20	47.5	10604	43.4	16623.0	67.1	11448.0	64.8	12087.0	45.6	12890.0
10605	chr18	49978869	49979679	20	47.5	10605	347.1	459.0	330.7	488.0	278.5	751.0	271.5	405.0
10608	chr19	3999844	4000622	21	47.5	10608			89.0	8197.0	93.9	7740.0		
10612	chr19	38053894	38054776	21	47.5	10612	163.5	2465.0	151.5	2971.0	138.3	3789.0	80.9	6184.0
10614	chr19	46003582	46004464	21	47.5	10614	71.8	10732.0	64.8	11880.0	53.7	14364.0	50.8	11565.0
10615	chr19	56396683	56397447	21	47.5	10615	143.5	3308.0	143.7	3353.0	145.7	3366.0	132.9	2201.0
10616	chrX	20618699	20620281	3	47.5	10616	53.4	14251.0	73.4	10396.0	72.9	10662.0	58.9	9824.0
10617	chrX	150587107	150589239	3	47.5	10617	70.1	11006.0	58.4	13069.0	63.0	12432.0	43.9	13394.0
10619	chr1	10233040	10233666	1	46.9	10619	40.0	17288.0	41.5	16622.0	55.6	13801.0		
10620	chr1	36273708	36274930	1	46.9	10620	392.1	354.0	292.0	649.0	327.9	504.0	36.4	15523.0
10626	chr2	31152159	31153201	2	46.9	10626	104.3	6316.0	119.1	4909.0	130.3	4256.0	102.2	3893.0
10631	chr2	75937848	75939418	2	46.9	10631	56.7	13374.0	61.6	12386.0	55.6	13820.0	39.3	14623.0
10632	chr2	76675736	76676930	2	46.9	10632	45.1	16051.0	106.7	6096.0	85.8	8678.0	107.4	3496.0
10633	chr2	77945392	77946324	2	46.9	10633	47.6	15431.0	63.4	12067.0	64.8	11992.0	43.3	13406.0
10635	chr2	92433178	92434370	2	46.9	10635	58.4	13048.0	54.7	13723.0	54.3	14100.0	61.8	9145.0
10636	chr2	119675266	119675898	2	46.9	10636	68.4	11178.0	90.8	7937.0	89.5	8216.0	42.7	13573.0
10639	chr3	5575287	5576383	4	46.9	10639	133.5	3867.0	121.3	4734.0	80.9	9369.0	34.7	16106.0
10640	chr3	20153660	20154698	4	46.9	10640	109.3	5804.0	129.6	4124.0	129.0	4347.0	64.1	8721.0
10643	chr3	89202317	89203471	4	46.9	10643	70.1	10884.0	55.7	13548.0	76.6	10019.0	59.5	9588.0
10644	chr3	89430137	89431327	4	46.9	10644	50.9	14677.0	57.9	13082.0	71.0	10918.0	52.6	11124.0
10650	chr4	65604896	65606394	5	46.9	10650	97.6	7044.0	80.7	9293.0	85.2	8783.0	64.1	8725.0
10651	chr4	82858175	82859475	5	46.9	10651	30.0	20415.0	99.9	6837.0	95.7	7446.0	77.4	6584.0
10652	chr4	86668799	86670449	5	46.9	10652	70.9	10766.0	74.8	10111.0	73.5	10494.0	41.6	13949.0
10657	chr4	139622627	139623685	5	46.9	10657	78.4	9556.0	104.5	6353.0	114.2	5481.0	54.9	10592.0
10658	chr4	148448471	148449351	5	46.9	10658	113.5	5414.0	116.3	5170.0	77.8	9848.0	53.7	10875.0
10659	chr4	149308146	149308896	5	46.9	10659	84.3	8706.0	104.9	6301.0	71.6	10812.0	65.9	8416.0
